"id";"cpu_percent";"ram_percent";"disk_percent";"download";"upload";"temp_celsius";"swap_percent";"tasks";"clock";"dataHora"
2668;"28.0";"53.7";"81.0";"419.6";"5.0";"48.2";"66.0";"244.8";"3904.0";"2020-10-16 18:45:02"
2669;"30.2";"53.6";"81.0";"1.6";"0.6";"47.4";"65.9";"245.0";"3909.0";"2020-10-16 18:45:08"
2670;"20.5";"53.4";"81.0";"117.4";"1.6";"47.0";"65.7";"245.0";"3904.0";"2020-10-16 18:45:13"
2671;"20.9";"53.4";"81.0";"3.6";"0.4";"52.6";"65.8";"245.0";"3904.0";"2020-10-16 18:45:18"
2672;"19.9";"53.6";"81.0";"3.0";"1.2";"50.0";"65.9";"244.6";"3909.0";"2020-10-16 18:45:23"
2673;"14.0";"53.7";"81.0";"1.4";"0.4";"48.8";"66.0";"242.6";"3909.0";"2020-10-16 18:45:28"
2674;"23.6";"53.5";"81.0";"1.2";"0.4";"49.0";"65.9";"242.0";"3748.8";"2020-10-16 18:45:33"
2675;"17.2";"53.3";"81.0";"0.8";"0.0";"47.0";"65.8";"242.0";"3909.0";"2020-10-16 18:45:38"
2676;"14.2";"53.3";"81.0";"0.6";"0.0";"45.6";"65.8";"242.0";"3904.0";"2020-10-16 18:45:43"
2677;"28.1";"53.5";"81.0";"391.2";"4.0";"46.8";"65.9";"242.0";"3909.0";"2020-10-16 18:45:49"
2678;"23.4";"53.4";"81.0";"1.4";"2.0";"48.4";"65.9";"241.2";"3909.0";"2020-10-16 18:45:54"
2679;"38.3";"53.5";"81.0";"3.0";"1.4";"51.4";"66.1";"243.8";"3904.0";"2020-10-16 18:45:59"
2680;"41.5";"53.7";"81.0";"1.6";"1.2";"50.8";"66.1";"246.0";"3909.0";"2020-10-16 18:46:04"
2681;"26.8";"53.7";"81.0";"116.4";"1.0";"47.8";"66.2";"246.0";"3909.0";"2020-10-16 18:46:09"
2682;"16.2";"53.6";"81.0";"1.4";"1.0";"47.4";"66.1";"245.4";"3904.0";"2020-10-16 18:46:14"
2683;"17.0";"53.5";"81.0";"2.0";"0.4";"47.4";"65.9";"244.0";"3909.0";"2020-10-16 18:46:19"
2684;"32.1";"53.4";"81.0";"1.0";"0.4";"49.2";"66.0";"243.8";"3909.0";"2020-10-16 18:46:25"
2685;"11.1";"53.3";"81.0";"0.8";"0.2";"46.0";"65.9";"242.2";"3909.0";"2020-10-16 18:46:30"
2686;"24.5";"53.3";"81.0";"2.2";"0.6";"49.6";"65.9";"242.0";"3914.0";"2020-10-16 18:46:35"
2687;"34.2";"53.1";"81.0";"1.6";"0.4";"51.2";"66.0";"242.0";"3909.0";"2020-10-16 18:46:40"
2688;"21.0";"52.3";"81.0";"0.6";"0.2";"47.8";"65.8";"242.0";"3904.0";"2020-10-16 18:46:45"
2689;"22.7";"52.2";"81.0";"378.6";"3.4";"48.2";"65.6";"242.0";"3904.0";"2020-10-16 18:46:50"
2690;"17.7";"52.1";"81.0";"0.6";"0.0";"46.2";"65.5";"240.4";"3909.0";"2020-10-16 18:46:55"
2691;"31.4";"52.1";"81.0";"115.8";"1.8";"53.0";"65.7";"244.8";"3904.0";"2020-10-16 18:47:00"
2692;"13.8";"52.1";"81.0";"1.0";"0.6";"46.0";"65.7";"245.0";"3904.0";"2020-10-16 18:47:06"
2693;"13.7";"52.2";"81.0";"1.0";"0.2";"47.0";"65.7";"245.0";"3919.0";"2020-10-16 18:47:11"
2694;"20.2";"52.3";"81.0";"0.4";"0.0";"51.2";"65.9";"245.0";"3904.0";"2020-10-16 18:47:16"
2695;"15.8";"52.4";"81.0";"0.2";"0.0";"49.8";"66.0";"245.0";"3748.8";"2020-10-16 18:47:21"
2696;"22.9";"52.5";"81.0";"1.4";"1.0";"49.0";"66.0";"243.0";"3909.0";"2020-10-16 18:47:26"
2697;"14.5";"52.3";"81.0";"1.2";"0.4";"44.8";"65.8";"242.0";"3909.0";"2020-10-16 18:47:31"
2698;"18.3";"52.2";"81.0";"0.8";"0.2";"45.0";"65.7";"242.0";"3909.0";"2020-10-16 18:47:36"
2699;"20.0";"52.3";"81.0";"3.2";"1.6";"46.8";"65.7";"242.0";"3909.0";"2020-10-16 18:47:42"
2700;"10.3";"52.3";"81.0";"1.0";"0.4";"45.2";"65.5";"242.0";"3909.0";"2020-10-16 18:47:47"
2701;"18.6";"52.0";"81.0";"1.6";"0.6";"45.0";"65.4";"242.0";"3904.0";"2020-10-16 18:47:52"
2702;"21.0";"52.1";"81.0";"400.8";"3.2";"47.0";"65.6";"241.4";"3904.0";"2020-10-16 18:47:57"
2703;"23.0";"52.2";"81.0";"0.4";"0.2";"47.0";"65.6";"244.8";"3909.0";"2020-10-16 18:48:02"
2704;"35.1";"52.2";"81.0";"114.2";"1.4";"48.4";"65.6";"246.0";"3904.0";"2020-10-16 18:48:07"
2705;"38.8";"52.4";"81.0";"0.6";"0.2";"49.2";"65.8";"245.0";"3904.0";"2020-10-16 18:48:12"
2706;"39.2";"52.4";"81.0";"5.6";"0.6";"49.0";"66.0";"245.0";"3904.0";"2020-10-16 18:48:18"
2707;"20.8";"52.3";"81.0";"2.6";"1.4";"46.4";"66.1";"244.6";"3914.0";"2020-10-16 18:48:23"
2708;"24.9";"52.4";"81.0";"0.4";"0.0";"50.2";"66.1";"242.6";"3914.0";"2020-10-16 18:48:28"
2709;"30.8";"52.5";"81.0";"0.6";"0.4";"51.8";"66.1";"242.0";"3914.0";"2020-10-16 18:48:33"
2710;"25.5";"52.7";"81.0";"1.4";"0.6";"49.8";"66.0";"242.0";"3914.0";"2020-10-16 18:48:38"
2711;"23.5";"52.8";"81.0";"403.4";"3.6";"46.6";"66.0";"242.0";"3904.0";"2020-10-16 18:48:43"
2712;"11.9";"52.9";"81.0";"1.0";"0.2";"46.2";"65.8";"242.0";"3909.0";"2020-10-16 18:48:48"
2713;"14.9";"52.8";"81.0";"0.6";"0.2";"45.2";"65.8";"241.2";"3914.0";"2020-10-16 18:48:54"
2714;"25.5";"52.5";"81.0";"112.6";"5.6";"51.4";"65.6";"243.2";"3904.0";"2020-10-16 18:48:59"
2715;"8.4";"52.7";"81.0";"1.0";"0.8";"45.6";"66.0";"246.0";"3904.0";"2020-10-16 18:49:04"
2716;"19.6";"52.7";"81.0";"0.6";"0.2";"47.8";"66.3";"246.0";"3909.0";"2020-10-16 18:49:09"
2717;"26.2";"52.7";"81.0";"0.6";"0.2";"47.8";"66.2";"246.0";"3924.0";"2020-10-16 18:49:14"
2718;"13.3";"52.8";"81.0";"1.2";"1.2";"47.8";"66.3";"246.0";"3909.0";"2020-10-16 18:49:19"
2719;"11.9";"52.6";"81.0";"1.6";"0.8";"45.0";"65.9";"244.8";"3904.0";"2020-10-16 18:49:24"
2720;"10.6";"52.6";"81.0";"0.6";"0.0";"45.2";"65.9";"244.2";"3904.0";"2020-10-16 18:49:30"
2721;"19.4";"52.6";"81.0";"417.6";"4.0";"46.8";"66.1";"244.0";"3904.0";"2020-10-16 18:49:35"
2722;"11.8";"52.6";"81.0";"117.2";"1.2";"44.8";"66.1";"244.0";"3904.0";"2020-10-16 18:49:40"
2723;"18.5";"52.6";"81.0";"0.2";"1.4";"45.2";"66.0";"244.0";"3753.8";"2020-10-16 18:49:45"
2724;"18.7";"52.6";"81.0";"1.0";"1.2";"45.4";"66.1";"243.0";"3904.0";"2020-10-16 18:49:50"
2725;"5.3";"52.6";"81.0";"0.8";"0.6";"43.4";"66.1";"241.4";"3904.0";"2020-10-16 18:49:55"
2726;"14.3";"52.7";"81.0";"1.0";"0.4";"48.4";"66.1";"245.2";"3929.0";"2020-10-16 18:50:00"
2727;"9.3";"52.7";"81.0";"1.4";"0.6";"43.8";"65.8";"245.0";"3914.0";"2020-10-16 18:50:05"
2728;"24.7";"52.7";"81.0";"0.6";"0.0";"46.4";"65.6";"245.0";"3909.0";"2020-10-16 18:50:11"
2729;"24.2";"52.6";"81.0";"3.2";"0.6";"49.6";"65.7";"245.0";"3909.0";"2020-10-16 18:50:16"
2730;"22.0";"52.7";"81.0";"1.6";"0.6";"46.4";"65.7";"245.0";"3914.0";"2020-10-16 18:50:21"
2731;"26.3";"53.0";"81.0";"0.8";"0.0";"51.2";"65.9";"242.8";"3904.0";"2020-10-16 18:50:26"
2732;"9.3";"53.0";"81.0";"2.2";"0.8";"44.6";"65.9";"241.0";"3904.0";"2020-10-16 18:50:31"
2733;"17.6";"52.9";"81.0";"1.8";"1.0";"46.0";"65.8";"241.0";"3924.0";"2020-10-16 18:50:36"
2734;"26.0";"52.8";"81.0";"0.4";"0.0";"47.8";"65.7";"241.2";"3909.0";"2020-10-16 18:50:41"
2735;"25.2";"52.9";"81.0";"0.6";"0.2";"47.0";"65.8";"242.0";"3904.0";"2020-10-16 18:50:46"
2736;"16.4";"52.8";"81.0";"5.4";"2.4";"47.0";"65.9";"243.8";"3904.0";"2020-10-16 18:50:52"
2737;"26.3";"52.6";"81.0";"3.6";"4.0";"47.2";"65.7";"241.8";"3904.0";"2020-10-16 18:50:57"
2738;"62.7";"54.1";"81.0";"13.0";"3.4";"56.6";"67.6";"250.6";"3904.0";"2020-10-16 18:51:02"
2739;"76.4";"55.6";"81.0";"4.8";"6.4";"61.4";"69.2";"257.0";"3904.0";"2020-10-16 18:51:07"
2740;"40.1";"55.6";"81.0";"1.2";"2.0";"53.8";"69.1";"256.2";"3904.0";"2020-10-16 18:51:12"
2741;"21.9";"55.2";"81.0";"1.6";"0.6";"47.4";"68.6";"253.2";"3914.0";"2020-10-16 18:51:18"
2742;"16.1";"53.9";"81.0";"0.8";"0.0";"47.8";"67.3";"248.6";"3919.0";"2020-10-16 18:51:23"
2743;"10.8";"52.4";"81.0";"0.8";"0.0";"45.2";"65.9";"242.4";"3919.0";"2020-10-16 18:51:28"
2744;"60.3";"53.9";"81.0";"8.0";"2.4";"56.0";"67.4";"247.8";"3909.0";"2020-10-16 18:51:33"
2745;"61.0";"55.5";"81.0";"5.2";"6.2";"56.8";"68.9";"251.6";"3914.0";"2020-10-16 18:51:38"
2746;"23.5";"55.5";"81.0";"0.6";"0.2";"48.8";"68.9";"250.0";"3904.0";"2020-10-16 18:51:44"
2747;"22.2";"54.2";"81.0";"5.0";"4.0";"49.4";"67.6";"246.6";"3914.0";"2020-10-16 18:51:49"
2748;"2.9";"52.4";"81.0";"0.8";"0.0";"44.4";"65.7";"240.2";"3909.0";"2020-10-16 18:51:54"
2749;"16.7";"52.4";"81.0";"0.6";"0.0";"48.2";"65.7";"242.6";"3909.0";"2020-10-16 18:51:59"
2750;"35.3";"53.4";"81.0";"1.6";"0.8";"51.2";"66.7";"249.0";"3919.0";"2020-10-16 18:52:04"
2751;"17.1";"53.4";"81.0";"0.8";"0.0";"47.4";"66.6";"249.0";"3909.0";"2020-10-16 18:52:09"
2752;"27.6";"53.2";"81.0";"0.4";"0.2";"48.4";"66.5";"249.0";"3909.0";"2020-10-16 18:52:14"
2753;"11.1";"53.3";"81.0";"1.6";"0.6";"47.0";"66.6";"249.0";"3919.0";"2020-10-16 18:52:20"
2754;"20.4";"53.2";"81.0";"2.0";"1.4";"48.4";"66.3";"247.8";"3593.6";"2020-10-16 18:52:25"
2755;"18.4";"53.1";"81.0";"502.2";"4.8";"45.8";"66.2";"246.2";"3914.0";"2020-10-16 18:52:30"
2756;"23.7";"53.0";"81.0";"1.0";"1.6";"46.8";"66.0";"246.0";"3909.0";"2020-10-16 18:52:35"
2757;"16.9";"53.0";"81.0";"0.8";"0.0";"46.0";"66.0";"246.0";"3914.0";"2020-10-16 18:52:40"
2758;"22.4";"53.0";"81.0";"0.6";"0.0";"47.8";"66.2";"246.0";"3914.0";"2020-10-16 18:52:45"
2759;"18.4";"53.0";"81.0";"0.8";"0.0";"47.8";"66.3";"246.0";"3914.0";"2020-10-16 18:52:50"
2760;"20.7";"52.9";"81.0";"0.8";"0.6";"48.6";"66.2";"244.4";"3904.0";"2020-10-16 18:52:56"
2761;"41.6";"53.1";"81.0";"119.2";"1.6";"52.2";"66.3";"248.2";"3904.0";"2020-10-16 18:53:01"
2762;"22.5";"53.1";"81.0";"0.6";"0.4";"51.0";"66.4";"248.0";"3904.0";"2020-10-16 18:53:06"
2763;"35.5";"53.3";"81.0";"420.0";"3.6";"50.4";"66.4";"249.0";"3904.0";"2020-10-16 18:53:11"
2764;"22.6";"53.3";"81.0";"1.4";"0.4";"52.6";"66.3";"249.0";"3904.0";"2020-10-16 18:53:16"
2765;"32.8";"53.4";"81.0";"2.6";"1.2";"52.4";"66.3";"249.0";"3904.0";"2020-10-16 18:53:21"
2766;"21.2";"53.6";"81.0";"0.4";"0.0";"49.0";"66.5";"247.0";"3904.0";"2020-10-16 18:53:26"
2767;"22.5";"53.6";"81.0";"0.8";"0.0";"48.0";"66.5";"245.4";"3904.0";"2020-10-16 18:53:31"
2768;"15.9";"53.5";"81.0";"2.6";"1.4";"47.2";"66.6";"245.0";"3909.0";"2020-10-16 18:53:37"
2769;"19.8";"53.0";"81.0";"116.6";"1.6";"47.8";"66.0";"245.0";"3758.8";"2020-10-16 18:53:42"
2770;"22.8";"53.0";"81.0";"0.6";"0.2";"48.2";"66.2";"245.0";"3909.0";"2020-10-16 18:53:47"
2771;"3.4";"53.1";"81.0";"0.8";"0.0";"44.8";"66.3";"245.0";"3909.0";"2020-10-16 18:53:52"
2772;"10.8";"53.0";"81.0";"0.6";"0.2";"49.0";"66.3";"244.4";"3919.0";"2020-10-16 18:53:57"
2773;"6.3";"53.1";"81.0";"2.2";"1.0";"45.8";"66.4";"248.0";"3919.0";"2020-10-16 18:54:02"
2774;"3.3";"53.1";"81.0";"0.6";"0.2";"43.0";"66.4";"248.0";"3919.0";"2020-10-16 18:54:07"
2775;"4.1";"53.1";"81.0";"0.8";"0.0";"43.2";"66.4";"248.0";"3904.0";"2020-10-16 18:54:12"
2776;"3.1";"53.1";"81.0";"2.0";"1.6";"43.0";"66.4";"248.0";"3904.0";"2020-10-16 18:54:18"
2777;"4.0";"53.1";"81.0";"0.6";"0.6";"42.2";"66.4";"247.2";"3914.0";"2020-10-16 18:54:23"
2778;"3.8";"53.1";"81.0";"0.8";"0.4";"42.0";"66.3";"245.6";"3909.0";"2020-10-16 18:54:28"
2779;"2.8";"53.1";"81.0";"1.0";"0.2";"41.8";"66.3";"245.0";"3909.0";"2020-10-16 18:54:33"
2780;"3.7";"53.1";"81.0";"0.6";"0.0";"41.4";"66.3";"245.0";"3924.0";"2020-10-16 18:54:38"
2781;"3.7";"53.1";"81.0";"2.8";"0.8";"41.4";"66.3";"245.0";"3904.0";"2020-10-16 18:54:43"
2782;"2.3";"53.1";"81.0";"0.8";"0.2";"41.0";"66.3";"245.0";"3909.0";"2020-10-16 18:54:48"
2783;"3.0";"53.1";"81.0";"1.0";"0.2";"41.0";"66.3";"244.2";"3914.0";"2020-10-16 18:54:53"
2784;"14.6";"53.1";"81.0";"1.2";"0.6";"46.4";"66.3";"245.8";"3914.0";"2020-10-16 18:54:58"
2785;"2.9";"53.2";"81.0";"1.2";"0.8";"40.8";"66.4";"248.0";"3904.0";"2020-10-16 18:55:04"
2786;"3.8";"53.2";"81.0";"1.0";"0.0";"41.0";"66.4";"248.0";"3929.0";"2020-10-16 18:55:09"
2787;"6.2";"53.2";"81.0";"5.2";"0.2";"42.4";"66.4";"248.4";"3919.0";"2020-10-16 18:55:14"
2788;"19.8";"53.3";"81.0";"42.2";"4.4";"49.4";"66.5";"248.0";"3924.0";"2020-10-16 18:55:19"
2789;"14.0";"53.4";"81.0";"1.4";"0.0";"43.4";"66.5";"246.8";"3924.0";"2020-10-16 18:55:24"
2790;"4.0";"53.4";"81.0";"0.6";"0.0";"42.8";"66.4";"245.0";"3914.0";"2020-10-16 18:55:29"
2791;"3.2";"53.3";"81.0";"1.2";"0.4";"40.4";"66.3";"243.0";"3914.0";"2020-10-16 18:55:34"
2792;"4.2";"53.3";"81.0";"0.8";"0.2";"40.6";"66.4";"243.0";"3914.0";"2020-10-16 18:55:39"
2793;"2.4";"53.4";"81.0";"1.6";"0.2";"40.6";"66.4";"243.0";"3904.0";"2020-10-16 18:55:44"
2794;"2.3";"53.3";"81.0";"0.8";"0.2";"40.2";"66.3";"243.0";"3909.0";"2020-10-16 18:55:50"
2795;"2.9";"53.2";"81.0";"1.0";"0.4";"39.4";"66.3";"241.4";"3934.0";"2020-10-16 18:55:55"
2796;"19.4";"53.4";"81.0";"3.4";"2.8";"47.4";"66.5";"245.8";"3909.0";"2020-10-16 18:56:00"
2797;"4.0";"53.6";"81.0";"1.4";"0.4";"39.4";"66.7";"248.0";"3904.0";"2020-10-16 18:56:05"
2798;"3.4";"53.6";"81.0";"1.2";"0.0";"39.4";"66.7";"248.0";"3919.0";"2020-10-16 18:56:10"
2799;"4.8";"53.5";"81.0";"1.2";"0.2";"40.0";"66.6";"247.4";"3909.0";"2020-10-16 18:56:15"
2800;"3.8";"53.3";"81.0";"1.2";"0.2";"39.2";"66.4";"246.0";"3914.0";"2020-10-16 18:56:20"
2801;"4.9";"53.3";"81.0";"1.2";"0.2";"38.6";"66.4";"244.4";"3924.0";"2020-10-16 18:56:25"
2802;"3.4";"53.3";"81.0";"0.8";"0.0";"39.4";"66.3";"243.2";"3904.0";"2020-10-16 18:56:30"
2803;"3.8";"53.3";"81.0";"1.2";"0.2";"38.6";"66.3";"243.0";"3904.0";"2020-10-16 18:56:36"
2804;"3.9";"53.3";"81.0";"1.0";"0.0";"38.4";"66.3";"243.0";"3924.0";"2020-10-16 18:56:41"
2805;"2.7";"53.3";"81.0";"0.8";"0.4";"40.4";"66.3";"243.0";"3909.0";"2020-10-16 18:56:46"
2806;"2.8";"53.3";"81.0";"1.0";"0.0";"38.0";"66.3";"243.0";"3904.0";"2020-10-16 18:56:51"
2807;"5.3";"53.2";"81.0";"0.8";"0.0";"40.4";"66.3";"241.6";"3914.0";"2020-10-16 18:56:56"
2808;"15.4";"53.4";"81.0";"2.0";"1.0";"46.6";"66.5";"246.6";"3914.0";"2020-10-16 18:57:01"
2809;"5.2";"53.5";"81.0";"3.6";"2.8";"43.2";"66.6";"248.0";"3904.0";"2020-10-16 18:57:06"
2810;"2.1";"53.5";"81.0";"1.4";"0.4";"41.0";"66.5";"247.0";"3919.0";"2020-10-16 18:57:11"
2811;"3.3";"53.5";"81.0";"1.0";"0.6";"40.8";"66.5";"247.0";"3904.0";"2020-10-16 18:57:16"
2812;"5.2";"53.4";"81.0";"1.2";"0.4";"40.8";"66.5";"246.8";"3914.0";"2020-10-16 18:57:22"
2813;"3.1";"53.4";"81.0";"0.8";"0.4";"38.8";"66.5";"244.8";"3919.0";"2020-10-16 18:57:27"
2814;"3.3";"53.4";"81.0";"1.0";"0.0";"42.6";"66.5";"244.0";"3924.0";"2020-10-16 18:57:32"
2815;"4.8";"53.4";"81.0";"1.0";"0.2";"38.2";"66.5";"244.0";"3919.0";"2020-10-16 18:57:37"
2816;"2.7";"53.4";"81.0";"1.2";"0.2";"38.4";"66.5";"244.0";"3914.0";"2020-10-16 18:57:42"
2817;"2.9";"53.4";"81.0";"0.4";"0.0";"38.4";"66.5";"244.0";"3904.0";"2020-10-16 18:57:47"
2818;"4.1";"53.3";"81.0";"0.2";"0.0";"38.0";"66.4";"243.2";"3914.0";"2020-10-16 18:57:52"
2819;"10.9";"53.2";"81.0";"0.8";"0.0";"40.8";"66.3";"242.4";"3924.0";"2020-10-16 18:57:57"
2820;"8.5";"53.3";"81.0";"0.6";"0.0";"41.8";"66.4";"246.0";"3904.0";"2020-10-16 18:58:02"
2821;"2.6";"53.3";"81.0";"0.8";"0.2";"39.8";"66.4";"246.0";"3909.0";"2020-10-16 18:58:08"
2822;"2.8";"53.3";"81.0";"1.0";"0.0";"38.0";"66.4";"246.0";"3919.0";"2020-10-16 18:58:13"
2823;"5.2";"53.3";"81.0";"1.2";"0.2";"40.2";"66.4";"246.4";"3914.0";"2020-10-16 18:58:18"
2824;"14.4";"53.4";"81.0";"1.6";"0.0";"44.2";"66.5";"248.4";"3909.0";"2020-10-16 18:58:23"
2825;"17.1";"53.8";"81.0";"1.4";"0.2";"41.0";"66.8";"255.6";"3914.0";"2020-10-16 18:58:28"
2826;"4.2";"53.9";"81.0";"2.8";"1.0";"39.6";"66.8";"255.4";"3904.0";"2020-10-16 18:58:33"
2827;"14.0";"53.3";"81.0";"1.0";"1.2";"41.6";"66.8";"254.8";"3914.0";"2020-10-16 18:58:38"
2828;"3.1";"52.6";"81.0";"1.4";"0.2";"39.0";"66.7";"254.0";"3919.0";"2020-10-16 18:58:43"
2829;"3.8";"52.7";"81.0";"1.2";"0.0";"38.6";"66.7";"254.0";"3909.0";"2020-10-16 18:58:48"
2830;"3.6";"52.6";"81.0";"1.2";"0.2";"38.2";"66.7";"253.2";"3914.0";"2020-10-16 18:58:54"
2831;"15.9";"52.7";"81.0";"4.0";"1.0";"45.6";"66.7";"253.8";"3904.0";"2020-10-16 18:58:59"
2832;"4.3";"52.8";"81.0";"1.4";"0.6";"39.0";"66.8";"256.0";"3909.0";"2020-10-16 18:59:04"
2833;"2.4";"52.8";"81.0";"0.2";"0.0";"38.4";"66.8";"256.0";"3904.0";"2020-10-16 18:59:09"
2834;"3.6";"52.8";"81.0";"1.0";"1.8";"39.2";"66.8";"256.0";"3748.8";"2020-10-16 18:59:14"
2835;"5.5";"52.7";"81.0";"1.6";"1.2";"38.8";"66.8";"256.0";"3753.8";"2020-10-16 18:59:19"
2836;"4.3";"52.7";"81.0";"1.0";"0.0";"41.2";"66.7";"252.4";"3924.0";"2020-10-16 18:59:24"
2837;"2.7";"52.6";"81.0";"0.8";"0.0";"37.8";"66.5";"247.4";"3753.8";"2020-10-16 18:59:29"
2838;"4.5";"52.3";"81.0";"1.2";"0.2";"38.2";"66.1";"247.0";"3914.0";"2020-10-16 18:59:35"
2839;"4.9";"51.9";"81.0";"1.0";"0.0";"37.8";"65.6";"247.0";"3914.0";"2020-10-16 18:59:40"
2840;"2.8";"51.8";"81.0";"0.4";"0.0";"37.8";"65.5";"247.0";"3909.0";"2020-10-16 18:59:45"
2841;"3.5";"51.8";"81.0";"0.4";"0.0";"38.2";"65.5";"247.0";"3909.0";"2020-10-16 18:59:50"
2842;"2.5";"51.7";"81.0";"1.2";"1.4";"38.4";"65.4";"245.4";"3909.0";"2020-10-16 18:59:55"
2843;"14.9";"51.9";"81.0";"4.0";"1.6";"44.2";"65.5";"249.2";"3924.0";"2020-10-16 19:00:00"
2844;"3.0";"51.9";"81.0";"0.4";"0.0";"37.6";"65.6";"250.0";"3914.0";"2020-10-16 19:00:05"
2845;"3.1";"51.9";"81.0";"0.6";"0.0";"37.6";"65.6";"250.0";"3914.0";"2020-10-16 19:00:10"
2846;"3.1";"51.9";"81.0";"1.4";"0.2";"37.8";"65.5";"250.0";"3909.0";"2020-10-16 19:00:15"
2847;"5.7";"51.9";"81.0";"9.2";"1.2";"39.2";"65.6";"250.4";"3914.0";"2020-10-16 19:00:21"
2848;"2.8";"51.9";"81.0";"1.8";"1.4";"37.4";"65.5";"248.2";"3909.0";"2020-10-16 19:00:26"
2849;"3.6";"51.9";"81.0";"2.4";"0.4";"37.6";"65.6";"246.0";"3914.0";"2020-10-16 19:00:31"
2850;"3.3";"51.8";"81.0";"0.6";"0.0";"38.4";"65.5";"246.0";"3909.0";"2020-10-16 19:00:36"
2851;"3.0";"51.8";"81.0";"1.0";"0.0";"39.0";"65.5";"246.0";"3914.0";"2020-10-16 19:00:41"
2852;"2.4";"51.8";"81.0";"0.8";"0.2";"38.4";"65.5";"246.0";"3914.0";"2020-10-16 19:00:46"
2853;"3.9";"51.9";"81.0";"0.2";"0.0";"37.2";"65.6";"246.0";"3924.0";"2020-10-16 19:00:51"
2854;"6.9";"51.7";"81.0";"3.8";"1.8";"40.2";"65.4";"244.6";"3904.0";"2020-10-16 19:00:56"
2855;"14.8";"52.0";"81.0";"3.0";"1.4";"44.2";"65.8";"250.4";"3919.0";"2020-10-16 19:01:01"
2856;"3.8";"52.1";"81.0";"1.0";"0.2";"38.0";"65.8";"251.0";"3924.0";"2020-10-16 19:01:06"
2857;"3.4";"52.1";"81.0";"1.2";"0.0";"38.4";"65.8";"251.0";"3904.0";"2020-10-16 19:01:12"
2858;"2.9";"51.9";"81.0";"0.4";"0.0";"37.8";"65.6";"249.4";"3924.0";"2020-10-16 19:01:17"
2859;"5.5";"52.0";"81.0";"1.2";"0.6";"37.8";"65.7";"249.0";"3904.0";"2020-10-16 19:01:22"
2860;"2.7";"51.9";"81.0";"0.8";"0.4";"37.6";"65.6";"246.8";"3904.0";"2020-10-16 19:01:27"
2861;"3.3";"51.9";"81.0";"0.8";"0.0";"37.8";"65.6";"246.0";"3909.0";"2020-10-16 19:01:32"
2862;"3.3";"51.9";"81.0";"2.2";"0.2";"37.8";"65.5";"246.0";"3909.0";"2020-10-16 19:01:37"
2863;"3.4";"51.8";"81.0";"1.0";"0.0";"37.8";"65.5";"246.0";"3914.0";"2020-10-16 19:01:42"
2864;"16.5";"52.1";"81.0";"2.2";"0.8";"40.8";"65.7";"246.8";"3914.0";"2020-10-16 19:01:47"
2865;"16.2";"52.7";"81.0";"2.6";"0.6";"41.8";"65.9";"247.6";"3904.0";"2020-10-16 19:01:52"
2866;"32.2";"52.6";"81.0";"1.4";"0.6";"44.6";"66.0";"247.6";"3904.0";"2020-10-16 19:01:58"
2867;"40.4";"52.9";"81.0";"366.0";"3.6";"47.2";"66.2";"251.0";"3909.0";"2020-10-16 19:02:03"
2868;"27.8";"52.8";"81.0";"0.8";"0.0";"44.4";"66.2";"251.0";"3914.0";"2020-10-16 19:02:08"
2869;"20.6";"52.4";"81.0";"2.6";"1.0";"45.2";"65.8";"251.0";"3904.0";"2020-10-16 19:02:13"
2870;"19.5";"52.4";"81.0";"0.8";"0.2";"45.0";"65.9";"251.0";"3904.0";"2020-10-16 19:02:18"
2871;"14.6";"52.7";"81.0";"1.0";"0.2";"44.8";"66.2";"250.2";"3914.0";"2020-10-16 19:02:23"
2872;"25.4";"52.7";"81.0";"2.8";"1.4";"45.2";"66.2";"248.6";"3904.0";"2020-10-16 19:02:28"
2873;"26.0";"52.6";"81.0";"1.2";"0.4";"44.4";"66.0";"248.0";"3904.0";"2020-10-16 19:02:34"
2874;"37.5";"52.8";"81.0";"0.8";"0.0";"51.6";"66.1";"248.0";"3909.0";"2020-10-16 19:02:39"
2875;"33.7";"53.0";"81.0";"117.8";"1.8";"49.8";"66.4";"248.0";"3904.0";"2020-10-16 19:02:44"
2876;"11.8";"53.0";"81.0";"2.8";"1.0";"45.4";"66.5";"248.0";"3914.0";"2020-10-16 19:02:49"
2877;"22.3";"53.1";"81.0";"0.4";"0.2";"47.0";"66.7";"246.8";"3909.0";"2020-10-16 19:02:54"
2878;"28.8";"52.7";"81.0";"1.2";"0.2";"51.2";"66.4";"249.4";"3909.0";"2020-10-16 19:02:59"
2879;"28.2";"52.6";"81.0";"2.0";"0.8";"48.4";"66.2";"251.0";"3909.0";"2020-10-16 19:03:04"
2880;"26.5";"52.6";"81.0";"413.6";"4.0";"46.4";"66.3";"251.0";"3753.8";"2020-10-16 19:03:09"
2881;"21.5";"52.6";"81.0";"1.0";"0.6";"46.0";"66.1";"251.0";"3909.0";"2020-10-16 19:03:15"
2882;"23.4";"52.3";"81.0";"6.0";"1.8";"49.2";"65.9";"251.0";"3909.0";"2020-10-16 19:03:20"
2883;"28.3";"52.4";"81.0";"1.4";"1.2";"51.0";"65.9";"249.8";"3904.0";"2020-10-16 19:03:25"
2884;"34.7";"52.5";"81.0";"1.0";"0.2";"47.8";"65.8";"248.0";"3904.0";"2020-10-16 19:03:30"
